,time,kWh,Latitude,Longitude,InternalNum,date,temperature_2m,dew_point_2m,rain,snowfall,apparent_temperature,relative_humidity_2m,precipitation,showers,snow_depth,weathercode,cloudcover,windspeed_10m,winddirection_10m,shortwave_radiation,surface_pressure,visibility
0,2022-12-30 13:00:00,1.124,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 00:00:00,0.5155,-3.2845001,-4.4518847,75.67246,0.0,0.0,0.01,3.0,99.0,16.363178,230.35587,0.0,0.0,997.52167,0.0,0.0
1,2022-12-30 14:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 01:00:00,0.36549997,-3.3845,-4.6640387,75.92893,0.0,0.0,0.01,2.0,57.0,16.704155,232.88306,0.0,0.0,997.4119,0.0,0.0
2,2022-12-30 15:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 02:00:00,0.31550002,-3.2345002,-4.5604362,77.06074,0.0,0.0,0.01,1.0,36.0,15.778516,235.22209,0.0,0.0,996.91876,0.0,0.0
3,2022-12-30 16:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 03:00:00,0.9155,-3.0345001,-3.819061,74.902504,0.0,0.0,0.01,3.0,98.0,14.982228,234.78232,0.0,0.0,997.06305,0.0,0.0
4,2022-12-30 17:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 04:00:00,0.9155,-2.7845001,-3.6192634,76.30657,0.0,0.0,0.01,3.0,98.0,13.830749,231.34016,0.0,0.0,996.67145,0.0,0.0
5,2022-12-30 18:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 05:00:00,0.9155,-2.5345001,-3.6540668,77.733955,0.0,0.0,0.01,3.0,100.0,14.291592,229.08571,0.0,0.0,996.57355,0.0,0.0
6,2022-12-30 19:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 06:00:00,1.1655,-2.2845001,-3.3776746,77.774315,0.0,0.0,0.01,3.0,100.0,14.336861,231.1155,0.0,0.0,996.69086,0.0,0.0
7,2022-12-30 20:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 07:00:00,1.6155001,-1.9844999,-2.8965383,76.99117,0.0,0.0,0.01,3.0,100.0,14.4,233.13002,0.0,0.0,996.82324,0.0,0.0
8,2022-12-30 21:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 08:00:00,1.5155001,-1.7344999,-2.7647638,78.98521,0.0,0.0,0.01,3.0,100.0,13.044722,230.59937,0.0,0.0,997.0116,0.0,0.0
9,2022-12-30 22:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 09:00:00,1.1155001,-1.4345,-3.156879,83.09619,0.0,0.0,0.01,3.0,100.0,13.276144,229.39879,26.0,7.0,997.3721,0.0,0.0
10,2022-12-30 23:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 10:00:00,2.3155,-0.43449998,-1.9202135,82.04529,0.0,0.0,0.01,3.0,100.0,14.021525,228.12221,103.0,39.0,997.8559,0.0,0.0
11,2022-12-31 00:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 11:00:00,3.6655,0.31550002,-0.080933094,78.74002,0.0,0.0,0.01,2.0,72.0,11.457958,226.27295,175.0,97.0,997.95886,0.0,0.0
12,2022-12-31 01:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 12:00:00,5.1155,1.0155001,1.2833996,74.82734,0.0,0.0,0.01,0.0,17.0,12.819235,231.84273,230.0,162.0,997.7744,0.0,0.0
13,2022-12-31 02:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 13:00:00,6.0655003,1.8155,2.544938,74.19515,0.0,0.0,0.01,0.0,16.0,11.609651,240.2552,228.0,161.0,997.4534,0.0,0.0
14,2022-12-31 03:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 14:00:00,6.8155003,2.3655,3.7883186,73.280136,0.0,0.0,0.01,1.0,29.0,8.891343,238.24055,192.0,135.0,997.01965,0.0,0.0
15,2022-12-31 04:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 15:00:00,6.0655003,2.4654999,2.9838252,77.71255,0.0,0.0,0.01,0.0,13.0,9.387651,237.52882,121.0,79.0,997.15967,0.0,0.0
16,2022-12-31 05:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 16:00:00,4.2155004,2.0154998,0.8722458,85.59599,0.0,0.0,0.01,2.0,73.0,10.630672,241.69934,32.0,17.0,997.3149,0.0,0.0
17,2022-12-31 06:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 17:00:00,3.8155,2.0655,0.22323608,88.34738,0.0,0.0,0.01,3.0,100.0,12.397806,244.17906,0.0,0.0,997.3826,0.0,0.0
18,2022-12-31 07:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 18:00:00,4.0655003,2.2654998,0.17445374,88.05568,0.0,0.0,0.01,3.0,100.0,14.689589,252.89719,0.0,0.0,997.7932,0.0,0.0
19,2022-12-31 08:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 19:00:00,4.1155,2.3155,0.1718626,88.060234,0.0,0.0,0.01,3.0,100.0,15.111424,257.61926,0.0,0.0,998.0907,0.0,0.0
20,2022-12-31 09:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 20:00:00,3.9155,2.4155,0.040988922,89.94245,0.0,0.0,0.01,3.0,100.0,14.759999,257.3196,0.0,0.0,998.46735,0.0,0.0
21,2022-12-31 10:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 21:00:00,4.8655,2.5655,0.70325947,85.06012,0.0,0.0,0.01,1.0,37.0,16.919998,270.0,0.0,0.0,999.0285,0.0,0.0
22,2022-12-31 11:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 22:00:00,3.3655,2.1655,-0.6118264,91.844246,0.0,0.0,0.01,0.0,0.0,15.158522,274.08554,0.0,0.0,999.5025,0.0,0.0
23,2022-12-31 12:00:00,0.0,50.358519581545416,30.343913785599327,60963800.0,2022-12-30 23:00:00,2.6155,1.6655,-1.2920036,93.45449,0.0,0.0,0.01,0.0,0.0,14.081478,274.39862,0.0,0.0,1000.22864,0.0,0.0
