,time,kWh,Latitude,Longitude,InternalNum,date,temperature_2m,dew_point_2m,rain,snowfall,apparent_temperature,relative_humidity_2m,precipitation,showers,snow_depth,weathercode,cloudcover,windspeed_10m,winddirection_10m,shortwave_radiation,surface_pressure,visibility
0,2023-07-11 12:00:00,6.615151515151515,49.8358,24.0714,40162500.0,2023-07-11 01:00:00,17.462,11.061999,16.959927,66.08954,0.0,0.0,0.0,2.0,77.0,5.692099,235.30478,0.0,0.0,975.24506,0.0,0.0
1,2023-07-11 13:00:00,0.2848484848484849,49.8358,24.0714,40162500.0,2023-07-11 02:00:00,15.811999,11.212,15.218216,74.126434,0.0,0.0,0.0,3.0,100.0,6.638072,229.39879,0.0,0.0,974.6319,0.0,0.0
2,2023-07-11 14:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 03:00:00,16.012001,11.962,15.252096,76.90324,0.0,0.0,0.0,2.0,73.0,9.387651,212.47118,0.0,0.0,974.37225,0.0,0.0
3,2023-07-11 15:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 04:00:00,15.862,11.762,14.89319,76.6265,0.0,0.0,0.0,0.0,19.0,10.383987,213.6901,0.0,0.0,973.87164,0.0,0.0
4,2023-07-11 16:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 05:00:00,15.6119995,12.061999,14.739006,79.4164,0.0,0.0,0.0,3.0,86.0,10.383987,213.6901,0.0,0.0,973.35693,0.0,0.0
5,2023-07-11 17:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 06:00:00,15.811999,12.561999,14.868282,81.02488,0.0,0.0,0.0,3.0,100.0,11.988594,221.34767,5.0,0.0,973.0971,0.0,0.0
6,2023-07-11 18:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 07:00:00,17.512001,12.712,15.853659,73.45063,0.2,0.0,0.0,51.0,99.0,17.227419,259.15973,36.0,1.0,973.4288,0.2,0.0
7,2023-07-11 19:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 08:00:00,17.762001,14.1119995,16.755304,79.20502,0.2,0.0,0.0,51.0,92.0,16.09969,280.30478,88.0,17.0,973.1753,0.2,0.0
8,2023-07-11 20:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 09:00:00,18.412,15.061999,17.585865,80.84378,0.8,0.0,0.0,53.0,100.0,17.283749,268.80655,211.0,49.0,973.2647,0.8,0.0
9,2023-07-11 21:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 10:00:00,17.912,15.1119995,17.149366,83.69051,5.3,0.0,0.0,63.0,100.0,16.981165,274.8644,206.0,36.0,972.9081,5.3,0.0
10,2023-07-11 22:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 11:00:00,17.312,15.711999,16.757008,90.32664,2.7,0.0,0.0,63.0,100.0,17.163355,279.65982,128.0,4.0,972.6335,2.7,0.0
11,2023-07-11 23:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 12:00:00,18.262001,16.162,17.754261,87.56276,0.4,0.0,0.0,51.0,79.0,18.075441,315.80682,167.0,35.0,972.8602,0.4,0.0
12,2023-07-12 00:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 13:00:00,19.362001,16.012001,19.185236,80.96893,0.1,0.0,0.0,51.0,64.0,17.015474,6.0723705,596.0,309.0,973.7783,0.1,0.0
13,2023-07-12 01:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 14:00:00,19.212,14.811999,18.675539,75.67507,0.2,0.0,0.0,51.0,14.0,19.966211,25.640957,707.0,428.0,974.4295,0.2,0.0
14,2023-07-12 02:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 15:00:00,20.412,13.762,21.467531,65.63605,0.0,0.0,0.0,0.0,6.0,10.805998,29.981556,798.0,647.0,974.8805,0.0,0.0
15,2023-07-12 03:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 16:00:00,21.262001,12.412,21.696499,57.035973,0.0,0.0,0.0,0.0,13.0,9.726665,357.87894,739.0,607.0,975.2834,0.0,0.0
16,2023-07-12 04:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 17:00:00,21.362001,11.6119995,20.130402,53.778465,0.0,0.0,0.0,1.0,32.0,14.145756,345.25638,612.0,487.0,975.58496,0.0,0.0
17,2023-07-12 05:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 18:00:00,20.912,11.6119995,19.266108,55.284557,0.0,0.0,0.0,1.0,32.0,14.689589,342.8972,444.0,303.0,975.71625,0.0,0.0
18,2023-07-12 06:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 19:00:00,21.262001,11.262,19.436436,52.870815,0.0,0.0,0.0,2.0,60.0,15.175612,337.69376,340.0,224.0,975.66736,0.0,0.0
19,2023-07-12 07:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 20:00:00,20.262001,12.212,19.498016,59.865288,0.0,0.0,0.0,0.0,7.0,9.9571085,347.4712,144.0,58.0,975.7241,0.0,0.0
20,2023-07-12 08:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 21:00:00,17.962,12.912,18.036516,72.338455,0.0,0.0,0.0,0.0,1.0,5.8048253,7.12493,74.0,36.0,975.6978,0.0,0.0
21,2023-07-12 09:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 22:00:00,17.212,11.912,16.727566,71.023384,0.0,0.0,0.0,0.0,5.0,7.386582,46.97493,4.0,1.0,975.97784,0.0,0.0
22,2023-07-12 10:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-11 23:00:00,15.811999,11.811999,15.339247,77.12574,0.0,0.0,0.0,0.0,7.0,7.0911775,113.962494,0.0,0.0,975.87897,0.0,0.0
23,2023-07-12 11:00:00,0.0,49.8358,24.0714,40162500.0,2023-07-12 00:00:00,15.412,11.6119995,15.019426,78.08888,0.0,0.0,0.0,0.0,12.0,6.1094027,135.0001,0.0,0.0,976.1107,0.0,0.0
