,time,kWh,Latitude,Longitude,InternalNum,date,temperature_2m,dew_point_2m,rain,snowfall,apparent_temperature,relative_humidity_2m,precipitation,showers,snow_depth,weathercode,cloudcover,windspeed_10m,winddirection_10m,shortwave_radiation,surface_pressure,visibility
0,2021-01-06 16:00:00,3.8270405825560467,48.4347,22.16529,40312900.0,2021-01-06 00:00:00,4.211,2.8109999,0.7175369,90.60541,0.0,0.0,0.0,3.0,99.0,12.641076,199.9832,0.0,0.0,1001.82477,0.0,0.0
1,2021-01-06 17:00:00,11.083946980854199,48.4347,22.16529,40312900.0,2021-01-06 01:00:00,4.261,2.961,0.7826519,91.25292,0.0,0.0,0.0,2.0,76.0,12.7279215,188.13002,0.0,0.0,1002.2222,0.0,0.0
2,2021-01-06 18:00:00,11.083946980854199,48.4347,22.16529,40312900.0,2021-01-06 02:00:00,3.961,2.911,0.43654537,92.86373,0.0,0.0,0.0,3.0,83.0,12.979984,183.17976,0.0,0.0,1002.50464,0.0,0.0
3,2021-01-06 19:00:00,11.083946980854199,48.4347,22.16529,40312900.0,2021-01-06 03:00:00,3.611,2.511,0.5411415,92.51502,0.0,0.0,0.0,3.0,100.0,9.36,180.0,0.0,0.0,1002.9823,0.0,0.0
4,2021-01-06 20:00:00,0.5511184748813616,48.4347,22.16529,40312900.0,2021-01-06 04:00:00,4.011,2.5609999,0.8871255,90.26985,0.0,0.0,0.0,3.0,100.0,9.793058,162.89719,0.0,0.0,1003.09937,0.0,0.0
5,2021-01-06 21:00:00,0.0,48.4347,22.16529,40312900.0,2021-01-06 05:00:00,4.011,2.661,0.7602272,90.91292,0.0,0.0,0.0,3.0,84.0,10.787993,154.2901,0.0,0.0,1002.90186,0.0,0.0
6,2021-01-06 22:00:00,0.0,48.4347,22.16529,40312900.0,2021-01-06 06:00:00,3.611,2.8109999,0.5828376,94.50551,0.0,0.0,0.0,3.0,95.0,9.449572,130.36446,0.0,0.0,1002.58734,0.0,0.0
7,2021-01-06 23:00:00,0.0,48.4347,22.16529,40312900.0,2021-01-06 07:00:00,3.0609999,2.611,0.10543442,96.86179,0.0,0.0,0.0,3.0,100.0,8.699793,114.44395,0.0,0.0,1002.56213,0.0,0.0
8,2021-01-07 00:00:00,0.0,48.4347,22.16529,40312900.0,2021-01-06 08:00:00,3.661,2.8109999,0.36237764,94.17344,0.0,0.0,0.0,3.0,94.0,11.304229,99.16227,0.0,0.0,1002.392,0.0,0.0
9,2021-01-07 01:00:00,0.0,48.4347,22.16529,40312900.0,2021-01-06 09:00:00,3.911,2.361,0.27106667,89.62285,0.0,0.0,0.0,2.0,64.0,13.084402,97.907074,6.0,1.0,1002.4037,0.0,0.0
