,time,kWh,Latitude,Longitude,InternalNum,date,temperature_2m,dew_point_2m,rain,snowfall,apparent_temperature,relative_humidity_2m,precipitation,showers,snow_depth,weathercode,cloudcover,windspeed_10m,winddirection_10m,shortwave_radiation,surface_pressure,visibility
0,2024-01-07 14:00:00,0.8937154592979835,50.8632,24.16308,40115300.0,2024-01-07 00:00:00,-3.9655,-6.3155003,-9.693018,83.70527,0.4,0.0,0.03,73.0,100.0,19.228851,51.842735,0.0,0.0,990.0761,0.0,0.28
1,2024-01-07 15:00:00,5.196284540702016,50.8632,24.16308,40115300.0,2024-01-07 01:00:00,-4.1155,-6.6655,-9.910867,82.41415,0.5,0.0,0.03,73.0,100.0,19.453327,51.009003,0.0,0.0,990.0631,0.0,0.35
2,2024-01-07 16:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 02:00:00,-4.4155,-6.9655004,-10.159529,82.37383,0.5,0.0,0.03,73.0,100.0,18.899143,49.635548,0.0,0.0,990.23224,0.0,0.35
3,2024-01-07 17:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 03:00:00,-4.8655,-7.6655,-10.74995,80.73895,0.7,0.0,0.03,73.0,100.0,19.406637,49.51408,0.0,0.0,991.07184,0.0,0.48999998
4,2024-01-07 18:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 04:00:00,-4.9655004,-7.9655004,-10.90794,79.48356,0.5,0.0,0.04,73.0,100.0,19.61587,47.231197,0.0,0.0,990.7701,0.0,0.35
5,2024-01-07 19:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 05:00:00,-5.1655,-8.4155,-11.231678,77.92358,0.5,0.0,0.04,73.0,100.0,20.188908,50.063675,0.0,0.0,991.04565,0.0,0.35
6,2024-01-07 20:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 06:00:00,-5.4655004,-8.7655,-11.6764345,77.57089,0.8,0.0,0.04,73.0,100.0,20.972897,50.572224,0.0,0.0,991.0191,0.0,0.56
7,2024-01-07 21:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 07:00:00,-5.7655,-8.9155,-12.071102,78.435356,0.9,0.0,0.04,73.0,100.0,21.533897,51.78894,0.0,0.0,991.0906,0.0,0.63
8,2024-01-07 22:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 08:00:00,-6.2155004,-9.2155,-12.671587,79.28938,0.9,0.0,0.05,73.0,100.0,22.392464,53.49847,0.0,0.0,991.5388,0.0,0.7
9,2024-01-07 23:00:00,4.515016322089227,50.8632,24.16308,40115300.0,2024-01-07 09:00:00,-6.6655,-9.1655,-12.983106,82.38926,0.9,0.0,0.05,73.0,100.0,21.470612,55.24402,1.0,0.0,992.085,0.0,0.63
10,2024-01-08 00:00:00,7.740027980724389,50.8632,24.16308,40115300.0,2024-01-07 10:00:00,-6.8155003,-9.4155,-13.197061,81.72524,0.7,0.0,0.06,73.0,100.0,21.767351,55.78425,18.0,0.0,992.26685,0.0,0.56
11,2024-01-08 01:00:00,7.740027980724389,50.8632,24.16308,40115300.0,2024-01-07 11:00:00,-7.0155,-9.5155,-13.423017,82.341644,0.7,0.0,0.06,73.0,100.0,21.889065,53.69541,33.0,0.0,992.3467,0.0,0.48999998
12,2024-01-08 02:00:00,7.666927716461991,50.8632,24.16308,40115300.0,2024-01-07 12:00:00,-7.1155,-9.9155,-13.429589,80.40659,0.5,0.0,0.06,73.0,100.0,21.028437,51.952908,41.0,0.0,992.24005,0.0,0.35
13,2024-01-08 03:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 13:00:00,-7.4155,-10.2155,-13.818925,80.361664,0.5,0.0,0.07,73.0,100.0,21.479664,50.440376,38.0,0.0,992.11584,0.0,0.35
14,2024-01-08 04:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 14:00:00,-7.7655,-10.9655,-14.214946,77.79861,0.5,0.0,0.07,73.0,100.0,21.407139,47.72637,49.0,0.0,992.18195,0.0,0.35
15,2024-01-08 05:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 15:00:00,-7.9655004,-10.9155,-14.263004,79.327866,0.2,0.0,0.07,71.0,100.0,20.390114,47.862484,47.0,0.0,992.6523,0.0,0.14
16,2024-01-08 06:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 16:00:00,-8.2655,-11.6154995,-14.68479,76.788605,0.2,0.0,0.07,71.0,100.0,20.88,46.39711,21.0,0.0,993.11316,0.0,0.14
17,2024-01-08 07:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 17:00:00,-8.7655,-12.3654995,-15.274279,75.17477,0.1,0.0,0.08,71.0,100.0,21.142147,47.070034,2.0,0.0,993.5563,0.0,0.07
18,2024-01-08 08:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 18:00:00,-9.3654995,-13.1655,-15.909423,73.85755,0.2,0.0,0.08,71.0,100.0,21.028437,51.952908,0.0,0.0,994.3804,0.0,0.14
19,2024-01-08 09:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 19:00:00,-9.9655,-13.6154995,-16.643742,74.647606,0.2,0.0,0.08,71.0,100.0,21.758419,51.044094,0.0,0.0,994.814,0.0,0.14
20,2024-01-08 10:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 20:00:00,-10.2655,-13.815499,-16.795437,75.20173,0.2,0.0,0.08,71.0,100.0,20.65848,48.53239,0.0,0.0,995.56726,0.0,0.14
21,2024-01-08 11:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 21:00:00,-10.2155,-13.815499,-16.717392,74.90512,0.2,0.0,0.08,71.0,100.0,20.466246,50.710617,0.0,0.0,995.86475,0.0,0.14
22,2024-01-08 12:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 22:00:00,-10.2155,-13.815499,-16.63214,74.90512,0.1,0.0,0.08,71.0,100.0,19.881649,47.93576,0.0,0.0,996.2552,0.0,0.07
23,2024-01-08 13:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-07 23:00:00,-10.1154995,-13.7655,-16.488438,74.61925,0.0,0.0,0.08,3.0,100.0,19.602652,45.74398,0.0,0.0,996.7524,0.0,0.0
24,2024-01-08 14:00:00,0.0,50.8632,24.16308,40115300.0,2024-01-08 00:00:00,-10.3654995,-13.9155,-16.72566,75.18315,0.0,0.0,0.08,3.0,100.0,19.453327,38.990997,0.0,0.0,997.0222,0.0,0.0
