,time,kWh,Latitude,Longitude,InternalNum,date,temperature_2m,dew_point_2m,rain,snowfall,apparent_temperature,relative_humidity_2m,precipitation,showers,snow_depth,weathercode,cloudcover,windspeed_10m,winddirection_10m,shortwave_radiation,surface_pressure,visibility
0,2022-07-15 13:00:00,1.9000000000000001,48.53851,25.00575,40511600.0,2022-07-15 01:00:00,17.1605,12.1105,17.017353,72.19265,0.0,0.0,0.0,1.0,44.0,5.4833565,246.80138,0.0,0.0,978.50604,0.0,0.0
1,2022-07-15 14:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 02:00:00,16.4605,11.7605,16.112875,73.75028,0.0,0.0,0.0,1.0,29.0,6.12,298.0724,0.0,0.0,978.1354,0.0,0.0
2,2022-07-15 15:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 03:00:00,18.2605,11.0605,17.102867,62.8444,0.0,0.0,0.0,2.0,52.0,10.182337,224.9999,0.0,0.0,977.7625,0.0,0.0
3,2022-07-15 16:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 04:00:00,19.2605,10.2605,18.013664,55.975914,0.0,0.0,0.0,2.0,53.0,9.1641035,224.9999,0.0,0.0,977.3927,0.0,0.0
4,2022-07-15 17:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 05:00:00,19.3605,10.3105,18.200195,55.814583,0.0,0.0,0.0,1.0,26.0,8.669949,221.63345,0.0,0.0,976.6308,0.0,0.0
5,2022-07-15 18:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 06:00:00,19.1605,10.5105,17.051603,57.2727,0.0,0.0,0.0,2.0,53.0,15.575981,326.3099,3.0,0.0,977.5749,0.0,0.0
6,2022-07-15 19:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 07:00:00,19.560501,12.910501,17.397121,65.45445,0.0,0.0,0.0,2.0,56.0,21.142147,312.92996,65.0,30.0,978.39355,0.0,0.0
7,2022-07-15 20:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 08:00:00,20.2105,14.1105,19.431007,67.97747,0.0,0.0,0.0,2.0,64.0,14.529915,318.01285,171.0,83.0,979.04694,0.0,0.0
8,2022-07-15 21:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 09:00:00,20.7605,14.660501,20.98628,68.08818,0.0,0.0,0.0,2.0,51.0,9.021574,331.38962,231.0,89.0,979.10864,0.0,0.0
9,2022-07-15 22:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 10:00:00,21.5105,14.460501,21.336191,64.190704,0.0,0.0,0.0,3.0,98.0,11.252519,352.6477,450.0,284.0,979.2893,0.0,0.0
10,2022-07-15 23:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 11:00:00,22.9105,15.1105,22.644304,61.467464,0.0,0.0,0.0,2.0,56.0,16.516901,339.59003,633.0,476.0,979.9288,0.0,0.0
11,2022-07-16 00:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 12:00:00,23.810501,15.0605,23.912348,58.03061,0.0,0.0,0.0,1.0,43.0,13.0447235,332.02063,607.0,439.0,980.0282,0.0,0.0
12,2022-07-16 01:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 13:00:00,23.2105,14.5605,22.08035,58.2609,0.2,0.0,0.0,51.0,62.0,19.083395,324.21094,580.0,401.0,980.6386,0.2,0.0
13,2022-07-16 02:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 14:00:00,23.0105,14.7605,21.791584,59.735477,0.0,0.0,0.0,2.0,61.0,19.174856,320.33218,484.0,205.0,980.8101,0.0,0.0
14,2022-07-16 03:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 15:00:00,24.0105,14.5605,23.198198,55.519543,0.1,0.0,0.0,51.0,45.0,16.263872,297.69937,561.0,341.0,980.72705,0.1,0.0
15,2022-07-16 04:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 16:00:00,21.9105,14.6105,21.353668,63.250183,0.5,0.0,0.0,53.0,55.0,14.255272,315.0001,333.0,106.0,981.2678,0.5,0.0
16,2022-07-16 05:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 17:00:00,23.2105,12.910501,21.705912,52.338535,0.0,0.0,0.0,1.0,28.0,16.610792,330.1012,519.0,337.0,981.4123,0.0,0.0
17,2022-07-16 06:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 18:00:00,23.2105,11.6105,21.345547,48.052547,0.0,0.0,0.0,2.0,64.0,16.179987,327.72437,417.0,276.0,981.60565,0.0,0.0
18,2022-07-16 07:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 19:00:00,22.6105,11.0105,20.263828,47.88992,0.0,0.0,0.0,3.0,100.0,18.218275,330.39563,277.0,165.0,982.0226,0.0,0.0
19,2022-07-16 08:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 20:00:00,21.6105,10.960501,19.60324,50.729866,0.0,0.0,0.0,3.0,100.0,15.7908325,335.77228,91.0,13.0,982.39453,0.0,0.0
20,2022-07-16 09:00:00,0.0,48.53851,25.00575,40511600.0,2022-07-15 21:00:00,20.7105,10.8105,19.114948,53.078968,0.0,0.0,0.0,3.0,100.0,12.661564,345.17346,19.0,0.0,982.7767,0.0,0.0
